MAN.1CP9fLyu1hJXHFvxeUbK8DGYTHEy,1.62402528832243568
MAN.1DguJs6ok2BN5WAHVa3NKjGAyhHU,1.631819830252190091
MAN.1EPuc1kSB85qrFk6pYbi877joVic,1.626948241546093017
MAN.1W41apfnsqcY7bGd5fxWeS4ERD8z,1.631170285091377431
MAN.1ZvKezKRCBeTdsdxwUuRgKh8H8BM,1.62402528832243568
MAN.1adEAxQg3dkmMsHJZcKWbvXS9A3,1.624350060902841712
MAN.1eTgDDNwzVaEWN5zGbzdjKdKCM2H,1.63198221654239317
MAN.1jvhoEoVEYrauxM7AG6tFBcP1SSm,1.62548676493426454
MAN.1kAVEtsMnHbNqBkn1f82rawEVR1N,1.625324378644060999
MAN.218b1MzHNP5Dyews78mAzr6C9zjAw,1.624350060902841712
MAN.21BTHiQWdB89mMme7Y5Z8Jf32AWpt,1.629059263318735735
MAN.21LDRQtTVBdv3EcktxrVQebpQmLEA,1.628572104448125875
MAN.21ZLZJo8RV19r3XH4N1EEmbedNBdj,17.038868658443823712
MAN.21rwDASTawzMSdeAZvWwj6oZUAT3g,1.631170285091377431
MAN.21wkG7BzBYiuDuH8URR1bqSBz2ojd,1.628247331867719596
MAN.21yM6jy4yLnRHwP2QwGDA5EPjoibg,1.62402528832243568
MAN.2262j8jVuZ5GLg8YhKV2TXnwcnoNN,29.858779111117701371
MAN.22S6eRsGfmw17iaxiZXkGAN9tgbEH,1.625649151224467782
MAN.22w999veNYYRZByDUHTx6fRYx2CBZ,1.629546422189345398
MAN.23529t8V5Q5ivKjQCWikLLYxkWDCs,1.628572104448125875
MAN.236xDid4eRewAiyPJZzqezzk3Hu46,163.208289604232121069
MAN.23983gYFh8YH1ovpzKa3wpcNaRVn7,1216.948515816808305385
MAN.23BkvxgdPt1nua2q7GWx3HEU8hqVr,1.631819830252190091
MAN.23SsxCjMoAHzSVd4BXJ9QxZgfF6n,1.623862902032232484
MAN.23ma2YDx3jKNReEgGSREpKjab75qL,1.624674833483248333
MAN.23p7kd2rVsrAVc79sv3oMJ99Q29pC,1.631495057671783826
MAN.24AztB99agZ1Vj2HoCsbinRuy2Ypb,1.627273014126499713
MAN.24NL7NjtWoczTt3YKR73heJqQvhU4,1.623862902032232484
MAN.2523m8TY47sL346vpi6XBw5eR1ud3,1.629221649608938621
MAN.253ZT6RZWK28o78gqAn2HkS73mcdN,1.631819830252190091
MAN.25iyv6NxjE6B6b6G2cjeLmyjUvcta,1.624025288322435679
MAN.25j3Bdti4vFk8QKwJE4wtkEhVe3nH,1.631007898801174066
MAN.25rbNS6nWC9tegCCgYWpTF4biqr46,1.62402528832243568
MAN.262a3dHFdjUYdPPiLfm78qfAXujAN,1.631332671381580165
MAN.26Uss61Cmdj2fDP2aA4s8iiawTi14,1.715611155997053279
MAN.26af6f7oP5aRyYwhPg97V8X3hSoB,1.631657443961987161
MAN.26kchXhXypteNzkHXprYrQLEaWyzL,1.62938403589914215
MAN.26niWyScrAsB4Qv8aRDhFch1Efq1N,1.633443693154222255
MAN.26pT6eoUvwmVG96NGcqMs8d7CzVve,1.626948241546093017
MAN.26q6aY6SuDwEMaKYDcxZsjbdPEVUx,1.626948241546093017
MAN.272iccoEkAUavhzcuJYJ1CmR3NXiQ,1.627760172997110183
MAN.27EPuKG3ZomBr6TCxRnT1MKzCS3Mv,1.629221649608938621
MAN.27ErRA2BJkwE7K2V23L3QZf7sTeQC,1.631657443961987161
MAN.28PPwQuaL5PSk8CxuNveHY5UYSfXR,2.484510240109316816
MAN.28tJ3LkRRfgRARAFV3nxPr8M1nh34,1.625649151224467782
MAN.28wD2jELVwTMZwRK6TqbcaZjC1JR5,32.775886428328407302
MAN.29HqsJ5sW7UiBN7orcVHhUcnURvZe,1.626948241546093017
MAN.29NXWNsjTgQ6RiznwSwbrGzzdoAaE,1.62402528832243568
